"Inflation, GDP deflator (annual %)",1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Mauritius,,,,,,,,,,,,,,,,,8.57940941739825,10.7518006249116,17.9364666058335,26.5695702916052,10.8638994289219,8.86523759849305,8.43670348343247,7.46367418717358,8.19952468710505,8.02256083338571,12.9149973410684,10.8864576487416,11.0475580497857,10.1209963844745,8.56427910522477,5.35539915859613,9.22021804786262,6.5554302632802,5.40320160172507,7.00204267622388,5.12076936290968,6.96490254128432,5.28307353983945,2.08598126422868,7.09982504134561,5.85383086278568,5.71479012940395,6.09058390676618,4.25895582912234,7.09120704723188,11.6952103910062,6.5474596398368,-0.205866956549059,1.81980266112048,4.30929084292184
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,3.24303992126542,2.7466958683186,2.92513328699431,5.89596856525156,2.06528652026181,5.0808445369446,3.08286220041924,1.04883618919871,7.07431630564541,2.63246652829325,6.29606348056126,6.48525267254136,13.4244367357815,23.1121009498766,15.6254981637559,19.355382243103,30.4637851318015,16.0056475021542,19.634182232453,33.4090995929625,26.0094583379682,60.9223272696247,90.4705490805444,59.0934782917519,56.7407126167063,73.6194650677698,139.65875845693,112.705606191297,26.5282494769264,28.1304929098678,23.2506194435146,14.4110336692061,9.49300623237829,8.47155184974295,37.8744891524662,30.7428841735149,17.687500789634,15.3852308822359,15.0907539839081,12.1023398261275,5.87839600551676,6.95673909583307,18.9481697405421,9.06568677017381,4.54314716353818,6.69058849153434,5.62969774545078,6.33429830872206,4.40068887021776,4.03364525818854,5.50008640182634
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,2.76845107987515,4.19924612786107,4.72750458162685,4.94965000222929,5.10137122070229,3.0305665110865,3.01222130656562,2.61503131184722,2.39048413110477,1.63902034719794,0.557640990775198,3.31851042944724,-1.14977605729689,1.12952649411359,1.21891628999965,0.067013695205588,-0.348407948439572,1.07829802189524,2.16275600537502,1.63141114707103,3.3607842347643,4.84523720478191,5.49895454392345,3.09148752377962,5.46531371346646
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5151921496593,139.826806155123,945.030523168747,860.457238819977,276.441121849952,38.7371969801199,26.9397763120154,12.5539357205423,5.59856233795995,44.8785754181017,27.337241162423,12.0887841051164,9.82864115124673,14.8656313825034,7.97653835140433,9.34311162530442,13.4360756720119,15.8304270163558,9.27997235935645,2.15913869910538,11.0698568135953,7.43716075331264
Monaco,,,,,,,,,,,5.98384122090523,6.86703871906933,7.76504015953388,11.3629699648961,13.6498863149285,10.8085737126021,8.80683106350335,9.15877839496839,10.10257384932,11.2573170568313,11.4426264385685,11.991481168712,9.51516165703261,7.27708243407498,5.52667122001213,5.27888310112583,2.78044953291059,3.07277858209034,3.30838625528311,2.64056122493047,2.53981616189884,2.13588389241446,1.55002934369708,1.3456618569758,1.30791343118382,1.60457948490217,1.01405214824317,0.900918153941305,0.046249311980205,1.4006154946899,1.64890158663702,2.38016507896776,1.87867886716025,1.58978624126837,2.03424929154848,2.82070978993241,2.47788856550235,-6.43269653303787,0.519258185049324,,
Mongolia,,,,,,,,,,,,,,,,,,,,,,1.98142002263944,0.904250224361888,-3.08759361964344,-1.44806066816189,-9.17236007363562,0.809788565113109,0.930988287300778,7.14773862554661,23.2429256354112,93.3199506059221,173.690682651468,318.897225670551,64.3193883357233,60.272425407656,10.8075727079468,21.6721342360737,-1.93179699100668,10.8817569880838,11.9996913820004,10.4485446602929,6.36968734858891,10.2365745365623,16.6914730129417,20.0984387737781,21.9867715780435,11.6285676514991,21.448753751608,1.82670368906419,20.0332997576265,9.7565412515912
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2036318019583,3.06076296183645,8.32058618358455,5.91519020967577,4.31444546440827,9.0208970671047,12.6799480568681,7.68480141518195,2.44786071055833,1.58284944154686,2.84999999999999
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1.90892123104911,4.4023580535669,6.48834153722066,3.97226117858442,3.38796428905293,-0.964804002342902,-3.74504057468575,-2.27797986449716,3.00815431616147,3.46769838712748,4.06519747623655,3.58421992318587,6.03939293826514,23.8982359218867,0.931315881982854,4.97659391890424,10.7709665639609,8.41721327062557,7.34460908508208,15.2206523088826,9.70601830323743,7.2268558527979,7.32080725196892,8.6067800326221,8.41856065011154,10.3170753345633,3.92191035107439,5.3220012155611,3.96066248457704,5.48599229930711,6.53024009725311,4.43718527758847,3.64749869088958,1.55796346967814,7.95463163417914,1.01942599795635,1.95900027586052,12.1588527170444,0.81491641219398,-0.60442451850821,0.783063654216846,1.10871619309837,0.730121088998729,1.01776654099288,1.46562136686373,1.5331497426084,3.92744080329972,5.86436989966907,1.50057530196719,0.647134454419884,1.46504091737962
Mozambique,,,,,,,,,,,,,,,,,,,,,4.08059316961673,17.4596843087088,13.0327774372854,17.6756474340573,33.1497786435969,12.7097582368938,181.44999702345,48.3254903621162,47.375591504245,34.0550378467956,61.059777816283,35.0389955000443,45.9154741108555,55.7169776987773,51.1673651965286,64.8536837548586,8.97362501561541,5.39339459202904,4.37961594204226,12.029144968531,14.8803652992167,8.35653616258247,5.21604029799843,7.47294167042365,7.61175373379051,11.74545598547,7.38322358900302,8.35474616450986,4.15821499742613,10.0013954920584,11.0592565888614
Myanmar,1.44943696295637,0.600847720383584,0.943783107152683,-3.71634107045487,1.69110315991898,3.55521092103021,15.9915913510252,1.69284369629487,2.76225238613452,-1.42860892274174,-2.30943311981245,0.755486423973409,10.004831185748,56.5208956016434,16.4966678483065,10.1287157639593,1.92179917530223,0.797356532281214,5.61664989916164,1.23518368549718,4.42518376501648,3.37446850160026,1.95733880088159,2.51788875023715,1.56725095250705,6.55450954841147,21.2384215987595,25.1956212166624,57.6844779552774,18.5395954167448,23.748844736391,21.7454653935049,36.2494284365163,22.0801504958083,19.6008436279292,23.0374930885148,33.7942244575153,35.8252397611804,22.6404900453104,2.46179405744836,24.8443913210281,41.5089369431691,20.4965318022742,3.53071690909465,,,,,,,
Namibia,,,,,,,,,,,,,,,,,,,,,0.465571981969504,14.7920435480499,11.7379999757759,11.8604879847582,25.2529356499153,10.3646538014194,9.03541182166696,21.7941266518318,15.465642430576,4.2706502636204,4.62146549103073,9.70793147331821,17.2948400100258,15.6717970379701,5.68978955572876,14.4829164124466,7.07557572793978,8.59046212350417,6.49437956658952,26.7194641921772,11.2581707126848,10.7300470769899,1.00726827902923,1.90328114947458,5.52813199872024,9.27309314088348,9.04488350920336,13.6657348505307,4.19780355599816,1.03499423591442,5.56859992878881
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,2.68799987581849,5.89709082537139,3.56992439395407,1.19471894541175,12.8851941437201,15.2188140106385,-5.66766549858741,11.0658267360336,6.56383169619804,7.04833035873229,3.17217589129729,12.502684107606,-3.39730560514023,20.8256688689481,27.5227471779331,0.544042136069464,-3.56482143930752,9.37120677947306,9.97836340523975,7.60954689867499,7.93735624749328,9.34740979275955,12.2886909827663,6.3779499647971,11.4218327179691,14.3925701078146,12.6968018625492,11.8153102073709,11.2583728775685,10.7158851548073,12.5446382056393,18.4890946369977,10.7749092986844,4.81598618663608,6.3008615363336,7.82303556117658,7.279093005668,4.10785066006616,8.88704744683611,4.47243370093606,11.0173997401302,3.93462249745744,3.07030496058348,4.16642715689599,6.11939040997046,7.36003927122633,7.60328894488825,5.61985452523272,15.9082712892418,15.2343570960481,10.4341505806598
Netherlands,5.26405818109947,0.758713635655852,4.69947032510146,8.677988752871,3.3718002236642,5.98328850962251,4.20761867643785,4.19666244387696,6.40997200954283,6.17020384774823,8.77564188230078,9.24564244834973,8.77272246053475,9.08771868735028,10.6393031614215,8.85359620796339,6.39114597875898,5.36924211310694,4.07365992315461,4.26128631729878,6.39009226699858,4.62365528114867,1.38907248304032,2.30710844532524,0.865883487178778,0.211700189971367,-1.04763440451626,0.819637950871808,1.34793719977542,1.55984475584017,3.11714651501249,2.49573456110801,1.59744431795063,2.06274162614035,2.06468052178003,1.29735305626167,2.63962838273926,1.91176067845026,1.77887076560886,4.12218618106503,5.09887676852485,3.8255672714081,2.17871933984857,0.732561137833798,2.42821427408057,1.76759922612194,1.84845093324428,2.12903830276264,-0.402993720539385,1.31183951372257,1.14000826552625
Netherlands Antilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,,,,,,7.00814312701958,4.02240593803353,4.76026105743547,11.0013057032196,11.3186488703597,7.51288430979959,7.76408639798434,6.56497740697995,12.6282710317366,7.11222400181637,6.54188132325054,5.86721749273128,-15.5109035159191,35.0575533015735,12.5988724093284,13.744349700072,9.84347140958953,7.76906594006452,8.83967221085275,5.65058435108357,9.42290066677136,1.7028848426873,2.55924023605452,1.71843193922858,-4.63560393373722,3.63040906115096,2.84171595091425,2.71528290257467,2.89169371351012,1.33153099152072,1.42227808262396,2.05845628051597,0.206839297481793,0.098993835816529,-0.616260193560294,,,,,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,13.0353098512994,14.3952450507536,15.4711008773216,16.288967011243,12.2504589503302,8.45053812184136,7.61117183288714,14.5195401346947,17.3626397730251,10.7318489857581,7.73094181654723,5.26097160411021,2.46448771031235,1.11407020210362,1.96387385972633,1.65032944020649,1.87440989778958,1.96274795414229,1.34955193332623,1.94559074536478,1.39659024397399,0.795656072212523,2.99416026109039,3.77866552444921,0.218489776136593,2.47724601984945,3.17361078698455,2.23753356925272,4.23516763978951,4.93506183106007,3.40425457200332,1.68636367230212,3.48678225862318,
Ngorno-Karabakh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,0.043397750684477,-1.25191842568833,0.427276402751303,5.07314759967441,1.32272406058915,3.6610668059996,1.26633766854536,4.48995932627704,1.17181026287207,2.43873520292357,3.03165698867458,4.25073460392977,16.6642083485653,21.7912860722988,4.73203356610281,10.43400246495,11.8524710359613,3.77126646775274,31.6584809328789,36.978627996651,11.7211186586971,16.7457158931807,11.0019874260158,38.9619986632978,167.188970701436,281.460195897733,523.080952287392,13611.6348186679,4709.25460558202,5018.10842293339,4523.69805196648,23.6663953319741,20.3894527529421,80.1213700084085,13.3927857436504,9.60696134413568,9.77809816124278,14.0283881460169,9.22658032543457,8.56592204740565,7.24146445237761,3.24844793324614,5.3311863610295,9.05087137345679,9.86685861565132,8.2294166488283,9.67143808733518,15.0029566925743,3.91140536350699,6.5905843607182,11.0910491392534
Niger,3.39385055129659,-0.842792540375399,0.76149592719041,-0.719001761432054,8.07681789016431,4.95788514532487,-5.21907505850648,-3.41981423756856,8.4431123790911,7.13664379307275,0.599832904364277,3.36117739275446,35.8375042201487,7.64725898270717,-6.39280244900974,12.4163541109642,15.7477949672603,11.2113515079591,4.58651995290499,20.819119975053,10.6282613550733,10.5968255264321,8.80422110675458,11.7249075122335,-5.90403821568518,-4.20738485158772,1.69850936914298,-5.3247772949819,1.423209933476,-1.59824664432372,-5.13819411943507,1.10012816631424,-0.142229074550869,32.7103353177949,5.4221002886928,4.73278540757491,3.09779290974097,2.99995848115554,2.00240158682247,4.51515571962469,3.98406431263092,2.99792311468836,-0.343909245662104,1.49220857875885,6.56969127363864,0.301335523333535,4.33812799243354,7.58330547972459,4.11233433416236,0.005912951766291,3.57004772604978
Nigeria,6.25716841063428,5.56530145338937,-3.09475344986284,2.42780785579183,0.864446068742978,13.19287149348,-3.00670539730973,1.2205469697208,2.70630699088966,51.2784813370621,1.34803424583947,2.8928681106146,5.34683656457939,43.9463679180141,23.5007902663411,14.3531853640267,10.7137537899833,13.9147450193244,11.4887631449987,12.4196621583499,16.2131573813937,2.60924533483275,16.1407787472258,16.9466610667786,3.68868316590478,-1.4987785565273,50.0820694888357,21.375630505859,44.3771468990911,7.16058108540061,20.174739861576,83.6228949333939,52.6363195173536,27.7692202760437,55.9667932665591,36.8993505375752,1.36104865866442,-5.55090120619963,12.2865353023542,38.1687757461256,10.7376408050354,31.4739463514077,11.1955348107927,20.7276754356968,19.7606612808021,19.5583069428557,4.80942537395318,10.9658728138756,-4.459968536498,9.31314638314848,15.0532507396027
Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,2.64762523922128,4.76642231309337,3.39269846345007,4.72213271659243,4.77463485541021,3.97708171789462,2.9649754259288,4.42387685275634,4.19553762192982,12.8108572561283,6.36012214945332,5.50859759869078,8.68230176603274,11.325129083604,8.8593534046977,7.79648609794314,8.15275112771565,6.23837548783676,5.70792002051842,13.1629143444485,12.910835443147,10.4921892470922,6.95937951640049,6.18428143384739,5.1542041585009,-0.668954449439411,7.1960368210559,4.87007483555276,5.64753865951902,3.82317402919247,2.18307766643994,-0.715161922485123,2.28986787645478,-0.208648907457544,3.04069203575995,4.17920675085821,2.7997511361388,-0.769201834330275,6.61516090908492,15.6512089371503,1.7320793890914,-1.7734457692703,2.89682507850937,5.89290671654777,8.93763849174924,8.66309771403002,3.02803880622096,10.9506595337407,-6.38151559267325,6.35116848817911,6.2804341475226
Oman,2.00215288293508,2.60015498632956,1.85247784939673,3.1939014859405,1.80625124865983,1.78241971293662,-3.54261539326475,11.5165811550247,1.1129742239971,-6.2295002460493,16.0920620127377,2.48097430093645,40.309489102122,200.986367942507,2.37423737960974,1.30002839667232,6.00009292881146,3.8022808547825,30.582277489992,51.1050292400599,3.67986114629568,-6.7202124142066,-9.99902231974467,-4.71830021339773,-0.512001946161149,-20.6347047385993,11.1778512936818,1.31896818649058,0,24.8409236155782,-8.49809194785142,1.27307594487027,-5.38937273216826,-0.450455277769507,1.75616656404777,7.41575040716876,-2.23523406410561,-13.3524017809572,11.6745711612665,19.9844561657987,-6.57960828427167,-2.01465824520085,7.12446911438471,10.7696288289197,20.4450381214576,12.8778098306833,6.6016959402824,28.1446841966482,-23.4629994145471,18.6875693673696,17.6151483197334
Pakistan,3.19645390037888,-0.077083746815873,-1.31219948717137,5.04012441275381,3.87907918360332,3.87405354108299,8.62658063608043,1.89853990321947,1.13927317847491,4.30690494431305,5.24123908294041,6.20919399076931,15.5437061908733,25.4368268446635,24.0361086897043,11.8558235036543,9.09489465769715,9.03488408096236,6.58805327887464,9.06211737136221,9.91353284683687,9.37165418890602,5.27408191151541,9.65354905046267,4.5349445168988,3.29200504044876,4.51819886953592,9.61756141597621,8.58505485117156,6.45199797826723,13.0613959044987,10.057084494726,8.69647417439725,12.8893325593166,13.8746436447164,8.37360999794771,13.3835146332786,7.52603689965659,5.86228617944255,24.891150552165,7.89115522677948,2.4630928856072,4.43839748966799,7.74924724231754,7.02646669647129,10.4602802058188,7.65308686166288,16.2445146207494,19.9124493906983,11.962864890372,18.9428511513324
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04880473874572,4.97510238173734,2.55228319256761,2.81282134404404,2.91164544044432,2.27779834457982,1.59575828768403,2.25281462168847,5.30421336773925,2.66409860372099,-0.696665409736099,4.09315492597099,3.74263276618004,3.20937818031621,4.55512499963282,2.74298099945585,6.5,1.10000000000001,1.99999999999999,-0.756143667297195
Panama,0.693989560249747,0.460187371316763,2.225879597862,2.7279813536494,0.643692853937864,1.33612448188178,2.57643373676674,0.609691637904163,1.12702187251703,1.04592739882779,2.90478145285284,5.06811016599822,8.51473530077564,11.5628932452947,10.2490379322796,4.48920731032247,4.81656769314415,8.03877390124779,9.52089987897109,33.6915609601492,3.64309185209923,4.87165812599993,7.49774759927048,1.62914076532319,0.808685032059373,0.339034901042837,2.28867211400296,-0.192556070624846,-1.27562443558179,0.565205702382372,0.492794282309035,5.06106035935289,3.55470569041312,3.67974459998375,0.466707151732962,14.6868508727605,1.60815767200033,0.999443778614648,0.841066125887238,-1.24820754678181,1.0290426383709,1.67119177193938,1.13110492636879,1.96500367849343,1.74832205450508,2.10627982282898,3.02358135521006,5.52999787882295,1.44688683010314,2.681130947382,3.58292964795712
Papua New Guinea,0.036274527195459,0.286502410317226,1.52572431124935,1.8999958544849,2.23160503370043,7.36065409536589,8.55746003378705,5.24928947546186,4.93754124936771,5.65136844007479,3.41352480119248,7.13256706377055,19.737506771473,8.92002748734176,2.269313298865,19.7180631815665,7.4378189732489,-2.03047385271626,16.0998429352486,7.0913155917347,-1.30360038375616,3.67880048898257,18.6599588383261,7.43829361470118,1.62013827644698,1.35687102163216,7.97159982924684,7.92423437125416,-2.54065189513474,4.13823220434826,6.99485355504348,2.87598227502339,-2.49580194382834,7.25308821738263,15.8513308989892,1.81187715586371,8.42636204457037,14.5438542772566,11.068894368678,13.1024177350086,6.91391416866833,12.2904312822456,5.53933809615224,-1.99237209787779,15.9287917621506,9.90785204850377,2.35479716970231,7.83017156803361,-4.26540284360175,9.25925925925886,9.17431192660565
Paraguay,7.51131339668032,12.7249264697163,2.46723401647735,2.38800892883022,3.09886248947819,3.81995787908266,-2.54796509786249,1.86186434721986,3.20978374205293,1.91448093556808,5.99771946069691,8.71697935666422,20.7628310515537,23.7512688431816,6.60671545468033,5.036626148765,11.0061520509545,9.882986080954,19.8625768421388,16.7132718819273,16.3323501865944,5.10842251398158,14.435585508119,26.9382946017829,25.2369887075228,31.5598789115125,30.3325231151436,25.1524136159882,31.2342221872148,36.2794272239274,24.8197344959143,12.9123071411692,19.3384585322782,6.2867501438495,13.5691861845338,13.1382268922853,4.31296766149711,11.0428582870023,6.97882635782632,12.1435930511005,5.18036240674968,9.03053259024536,19.0877346789928,11.7967322007696,8.10263291062458,8.50427081715412,10.2275620617313,13.1871052593534,0.189829709728315,6.30364328581703,10.4009290960473
Peru,3.10049501700379,4.62460438721652,5.6290799020998,13.5017594760799,13.0081805489315,9.1596209578481,10.197725536562,18.0573224022037,7.84651068080808,9.36671302829326,7.05966704789822,7.76241550502502,13.5383757786585,15.3776865284155,23.254286503825,29.0595126974862,35.6685339182835,58.9619866762528,73.5067386851893,65.8981202526576,64.8336540032456,65.1782889162078,104.038929978075,109.929801565492,166.338958626896,73.5092345229087,84.6850744500584,372.520920509155,2927.84249511775,6836.88059069679,379.885978708244,69.1811813342062,47.0666770791966,26.1512523597253,12.9491167652242,10.5731902585257,7.53819448430167,6.25321200819908,3.94458022465078,3.66046298881845,1.43220938357915,0.472213918647512,2.75615065051376,6.18411169965607,2.95529318714387,7.21823107614104,1.93088812104382,0.719579149972532,2.17719422895446,4.49134446994685,4.6808902288376
Philippines,3.04411703975296,6.79042347567143,8.56707340773673,4.51099776808262,3.97650985825679,5.33479317030125,1.9633893351199,6.40814437979169,5.88573596559219,15.1555042229644,14.3992159372523,6.51174150599249,16.8713400474617,32.5997414237348,9.3158274843499,8.30453904712248,8.2728759982791,9.33173978650568,14.8395435867057,14.2499490914817,11.7031389339,8.70122435568528,14.2218810582362,53.3359576021258,17.6328599129425,2.95287805851309,7.49819209968183,9.64702287710344,9.0330635662777,12.9712812736453,16.5268798999019,7.93265832614682,6.83215812862086,9.99131459924038,7.55087023849997,7.66103783813617,6.22439202231418,22.381723006534,6.58505304860691,5.70979994645535,5.54947781969281,4.16222981759505,3.20133598368054,5.51687099981282,5.82802067902375,4.94903052429292,3.0903238394171,7.54905963431133,2.77324671058585,4.22238886519928,4.24608911443329
Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.2559948671314,38.6254670328329,30.6427963119068,37.234034847509,27.9783099205992,17.9129182355983,13.9226431402611,11.0671206190546,5.98642228476771,7.25212342133246,3.4796575297007,2.2459051841581,0.394000335702316,4.08873467303516,2.64337736005744,1.48333663623212,3.95598066003899,3.10162053187312,3.71793237112146,1.40346907526077,3.15674048266894
Portugal,1.41176582428855,0.676695903074659,0.567802492908285,2.00839004764306,3.87215946121016,5.2632411783331,3.93665977559962,1.67280904631011,7.39719907550945,1.93437995334314,5.01673115998274,7.80456776441764,9.46630561399515,18.8652059501117,16.2304073253977,16.2741375806318,26.400047684636,22.3482544439918,19.4374195407059,20.9030422472953,17.6089126454309,20.6903314582648,24.6052612054684,24.6757240491256,21.7345567469585,20.4511331464057,10.0967817643091,11.165391842566,10.5138048184851,13.1446504746528,10.086186545116,11.4460316615824,7.37643002226373,7.2776269083428,3.42861765157527,2.34488088026971,3.92644027739631,3.79281734614368,3.29852931958348,3.25145731113847,3.57367916180911,3.74026895319186,3.0050582468443,2.47207544110455,2.52470309743451,2.7810566887515,2.82952579283018,1.58193747161752,0.911711132676089,1.05623988193415,0.662523674901522
Puerto Rico,0.636520487048102,4.156855254091,0.904653723772213,3.12685246316373,2.78895702005993,2.73273441181907,5.37541120747245,7.21359036374956,2.78290097453208,3.84466971857999,5.4741931339102,4.37844449821607,4.41458974442746,9.68474433560704,9.46875267288465,3.913732361764,3.72044658224509,5.66998117244275,7.62135440231049,11.5219667515631,9.35598719851059,8.36955235232853,2.57827445244241,3.35304138928576,3.74359363873525,0.107088252888587,3.5915924071813,2.93667301101905,2.89584771803672,4.3216048735206,3.12360380689243,2.5767634073476,1.88604749474628,3.17873928695846,2.77375098839255,3.91192806311076,1.33198234927947,6.36061534129861,1.47200239152529,3.29507972340855,5.50549353786967,2.54918963741898,4.41775556583038,2.74816504120588,3.68724618146885,4.19925366508618,5.16744058751372,6.7553502057669,5.20733808029279,3.24195171950139,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.42718807041426,3.0558236102582,17.4367562991996,11.3797928923914,26.2817843737202,18.5150893720929,11.432011275626,22.8492148158714,-24.2494294886143,11.9087308038945,14.3521851088357
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,12.140364278401,-0.397965821024513,0.251422392268694,0.27106853700343,0.176033638453603,-0.025472098145457,1.91683004822497,-0.903827477612367,13.5990502282252,194.942313089035,200.099619968784,227.36516519583,138.935062344155,35.2449860520666,45.1732127028994,147.305719533553,55.2234588319141,47.7691848102324,44.2546315922321,37.4415235993743,23.4275355167373,23.980284245207,15.0407989666172,12.2925662610894,10.7831743350919,13.0326970999808,11.5774121375178,6.53865642661071,3.57097641347519,7.10527322552114
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9029130175191,128.629771685183,1490.41842484975,887.840736226931,307.298056890233,144.003092250185,45.8018959039239,15.0591588269262,18.5386870181519,72.3867777139839,37.698095568389,16.489527977493,15.4929534423952,13.780061468852,20.2820769282179,19.3060948358685,15.1700471050962,13.8044206797406,17.9597140373189,2.00616379555775,11.6039809322992,15.8557118795302
Rwanda,7.12471396725618,-7.97133370595978,13.5512290530307,16.0250042844597,6.96386388829082,36.8592747669899,36.9664656668459,0.848491747807856,-1.28412957207146,9.93641022930896,-0.113866245895792,1.84633292049266,3.91625353684932,15.9069118768572,87.9691487975069,-1.89108758046237,13.5114663843572,3.66473885341985,6.06528569484088,3.06477518203054,7.71070178085095,4.8831803582744,2.44921258944572,16.8566892784436,4.56413003724964,-7.02173254873966,0.665276470127282,2.22537632259068,5.2970867636736,13.4614689035381,14.9789364479503,7.2832831502219,13.8705025596658,17.1913029557309,51.2665829942975,10.9214157749479,15.6215024321906,2.22820065881154,-3.51605823947956,-3.01777836401219,1.13209534339529,-5.10146467735512,24.2830625897674,13.1493272416836,9.21483687662048,9.16636203114432,12.9102397554817,13.3171811452877,11.2918749660951,2.49318732968324,7.48636163607247
St. Barthélemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,6.74036225774968,6.63743291448402,11.1925599502271,16.5300075175109,7.65568375370842,0.546627280712443,6.35305949352727,4.67054927568486,8.07144871179972,5.70571944254883,7.3487477928672,5.09373836050085,8.66099182751665,2.97081513867137,6.93737294866462,2.2797114145845,6.36830021613399,0.377125567060816,-0.115306453170888,4.81910436768204,3.26645591466332,0.897454467430364,21.4723824885803,5.97684523247368,4.25366657220236,-0.466949041910084,1.33481075109086,2.39225915734269,9.31206912523834,22.9684234244927,3.17399463374441,-1.43567172273143,0.457836164181288,5.40419023381887
St. Lucia,,,,,,,,,,,,,,,,,,,,,10.2437914503434,5.7595931910857,3.21392743137791,3.2877821352901,1.89835630542885,3.89691293923266,5.31770205940678,0.772319194741343,4.25042679666446,3.2054869298096,5.79683814783034,3.51460438058773,0.353806874211386,3.71614689902917,4.90618154404332,-4.19849987695061,6.28754968032972,2.28984564726193,2.89276332769255,4.12799227641723,-0.147393726294169,-1.25490599196398,6.67596014034993,3.98231651332794,1.55688656530143,5.56003192246382,6.66611450933459,0.72652541673213,17.9497593923551,3.88809338384452,2.05934405794055
St. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,2.50227580634058,0.053742615677748,0.685838681680778,3.84861364681093,1.47354690152994,6.56370656370658,11.7276964552876,3.31063227312481,5.45221895662648,0.058618558151394,4.22367782028274,6.36319160144114,25.4342986362055,25.4476509262737,15.4690772823482,7.71468338949599,11.88068366975,13.9746005501653,13.1826104741465,8.43604529653304,16.8678486322752,9.00642016901294,5.42251170723989,3.9303520979292,2.77773514079962,6.28841964870439,6.38803601051703,0.889466660130012,5.11000345468102,6.42466039544959,6.5509887054082,2.06112239549994,2.23415991023326,5.03123125076021,8.46143109932409,4.24574733634412,-8.09653894913792,3.11918110459663,0.004083882279033,17.6462380174739,6.08638137200768,3.36620320437157,1.1611957371469,1.63891983193393,3.32973353585079,1.16871839330027,8.66212691097414,2.72102594267807,-1.57591335872776,2.24307418009798,1.92276182359197
St.-Pierre-et-Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,,,,,,,,,,,,,,,,,,,,,,17.8967323696352,15.8656800598131,1.53895120609695,-0.309711544239761,4.51745999610044,18.3739819877465,-2.79211338142147,9.00645889768367,6.11134626483614,8.56599744759362,0.654718762460462,68.2279395929087,-6.87336211434062,4.49707913940077,11.6588364974362,3.21193995696005,2.38550432992808,2.78951884136383,2.28159146307492,2.37091891701699,2.37434295922169,6.84455993519894,0.866504542070757,9.24320338535969,7.68217703946199,3.48730723424411,0.93386573648506,2.34451128831465,-0.275481990346094
