Aid received per person (current US$),1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Norfolk Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,496.524329692155,581.237911025145,760.838630110995,1588.38360257727,1016.42051187964,1632.15918257596,1573.67917138132,1701.73371486282,2428.15392109109,3611.9379602068,3649.92804665606,3899.54605359496,4045.39669070853,4492.29715850736,5026.03818934437,5339.41701680672,5848.13267171585,5990.32236971163,6576.34827810266,7020.62114925186,6401.92397935242,7208.82259600127,7565.44502617801,5506.82902748066,6769.60748483298,5239.77456247322,6995.23723397842,5160.14036651256,3946.22903217443,3849.04470953351,1435.19887203511,623.622316861772,149.425752183759,1705.2970610226,41.9310143659301,-12.1703148634317,-26.0914363584997,10.9932128859574,3.07040437225583,1.78904211703317,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,0.448436928242916,0.578357849279944,0.752874182746519,0.600967557768006,6.60818047168736,2.9180735005622,0.957265801833627,1.41136690885122,0.072897773993573,0.056524079964616,0.09566723110333,2.69107986175237,12.5285577419117,27.5087719298246,198.112656645995,155.997087787186,180.230289559142,363.941488828775,57.4478993420311,218.398927351725,185.662516284515,201.622904361936,103.310256119245,51.0597606363152,72.507606383776,50.4232812830054,64.6853495313504,26.9186101559625,2.94598791105196,13.7409270367349,36.5085610434382,6.72301881520789,19.5089340875672,61.3608984204584,71.2309386109074,33.6422018102005,36.7153223271484,44.2979806915515,245.580032249668,23.523965233217,35.1873959604498,3.64606253765075,33.6188606063554,27.5303546668253,42.378368741843,7.83697124111446,21.7094538709237,83.5471990135824,28.3090813181679,56.7153403897511,-14.4909045494324
Pakistan,5.52175247305086,5.37362193301814,7.87973081317498,9.83082254891749,10.0696582699505,9.59474225203791,6.98399038366032,8.79546570030331,7.12188093308621,5.67408142728195,7.08674996675376,6.98039973094232,4.8561563091746,4.37399956475335,7.09000476504056,10.9081840818781,14.3641421674183,8.43406822029296,8.49296964575067,9.20111869877385,14.6706537132378,9.85805294724719,10.60110546761,8.14069497600118,7.88166648730642,8.03903786703269,9.25024012786585,7.99710684711151,12.8470364084524,12.9873988140629,10.0754904933832,12.3494715173863,8.66898884244031,8.76965004891559,12.9407548070296,6.45026464090989,7.93782610144957,6.70852939168016,7.67661018077717,5.24765956570809,4.86215985431497,13.1670341461268,13.9982621315535,7.00020069884467,9.23770942070562,10.1774735278752,13.500062694518,13.8013425424905,9.25519052663516,16.2413576983455,17.3568251734572
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629168239587266,0.611807892321811,12014.4013330159,8248.5220818361,3561.65931954335,2117.86778501269,4811.57542382032,1527.86607332062,2040.99728771125,1777.65178847541,1613.44709548868,1312.31597116459,987.224157955865,1190.09343916407,1864.97426415472,1110.44835470723,2122.80007909828,1737.44224909073,1285.16998827667
Panama,11.2462313161015,7.84190175155891,8.99653516340918,15.454243501381,9.48807759559652,25.243802592851,14.8438237868558,14.7385797670568,9.04710173641234,12.1353600270371,13.9619107417961,20.2590713293236,12.292250929911,16.428417989728,14.6754810692832,19.0308292484039,23.4552555014005,19.1558965207277,15.6110543664232,18.2161775382736,23.0718540277692,19.6020439772382,20.0057452898655,22.402673574038,33.6278267454628,31.6476603304056,23.3371704422201,17.7286469494888,9.71524793718077,8.48777722056349,41.1188091025967,42.0139954737939,62.025394898457,27.4354080987768,12.0744076315441,14.8491217164763,18.0545788601089,16.5504938957272,7.58983651252991,4.62471841293183,5.19260681039983,8.65023476126381,6.63707515143577,8.75681676752843,7.09937777520774,8.24192536811514,9.4124203275498,-40.2933977741188,8.37813266276959,18.7786999108293,36.6438998868296
Papua New Guinea,0.005083984888363,0.00499737887478,,0.004817825956037,,38.2029969177548,38.7566009387801,43.5000688404305,47.6528527292521,50.1335249446861,60.64817895279,57.7544866998081,75.2944464716889,74.0168256044758,96.37208552899,108.560130552624,83.1462922590788,85.8936763733586,97.0126432089837,90.709526001832,101.242823851544,101.512303297213,91.3909129755778,95.2990447454408,89.2669528098203,69.9059020713726,68.6220049133143,82.1451763543178,94.4676215446782,83.0049482060165,99.1905531340511,93.4850501122013,101.897196379339,68.3064286972269,70.2736590415373,78.5178270415091,78.7697133447628,69.6814270176832,70.8266386215304,41.2112445998138,51.1543043609532,36.7576042123834,36.3731385423112,37.9491469024194,45.1133002193124,43.7884929333205,44.6587271950495,50.7245821690547,46.1333999463757,61.4169518842861,74.5684113156299
Paraguay,4.89026035389324,4.63532228010839,1.9361276948384,4.95343432458566,4.97900793620829,4.38839350333954,5.54736374958842,7.73479411772392,8.7529133970464,7.67652812695606,7.58909941075719,8.99243110846648,9.59193234081133,9.18598051538146,12.7676833877846,13.186383372952,14.315756939122,16.2466780497471,14.1527351540916,9.76423272086427,9.53746876142493,16.5709709317552,25.1179545525702,14.6976768724628,14.0134037622398,13.5164182978614,17.386561031769,20.6294762131282,18.8561169173691,22.5883265986073,13.4759393570947,33.3897446014095,21.9786865198285,28.1282178110699,20.2995739885429,29.0572250496052,18.0381843572572,21.5648150917811,14.9627735872991,14.9151208103768,15.2614213164721,11.2542884284536,10.2017913245778,9.02787541531927,3.87776671051331,8.58792475045,9.31498651016202,17.6409210538142,21.4341593793628,23.3037711774341,16.2614020377569
Peru,-1.19241379095032,-1.99874143891178,0.590545845994963,1.0974149780517,2.26417735786746,4.9202332689395,3.83601262213462,4.19166207933147,4.25378944816502,3.04948437515473,4.28370519190529,4.01262209698849,4.47067764800324,6.6221598733948,5.45928768783353,4.85872616455736,4.70061032107514,5.96589407566953,8.58771756617019,11.7412003747073,11.6684190602419,13.0773012238081,10.2807659440566,15.8648185099199,16.1729777836848,16.0476988029513,13.5064437086063,14.3456237862373,13.1349275552346,14.4513432217552,18.3108216319476,27.5977852881275,17.9831975622166,24.5350537258582,14.2575005694412,15.5679465490709,13.5149674800734,15.9388788972762,19.8519598123317,17.454271484628,15.3445879645209,17.1814584520506,18.3782448053843,19.2035752852301,17.0123132880722,16.3461582772438,16.6307889142572,10.9539567418652,16.2672417409371,15.3369551681996,-8.80160591476722
Philippines,1.9888278852662,0.7065029994213,1.09745611758226,0.764433911625035,2.46694893533691,3.01899989943202,1.33180818792631,2.55247095402817,1.94867079793243,2.33996341353979,1.2986796117907,1.9958835244913,4.34724302838399,5.74938505108636,3.96107205805178,4.32447385160569,4.39729797604952,4.1869505913019,5.56255706919044,5.83393944201291,6.34307514059123,7.74476987326669,6.65015527578081,8.26920292298763,7.22712557811348,8.48780422286344,16.5471339794238,12.8105953650572,13.9841393007941,13.6842051495039,20.6173529500913,16.6318599830655,26.4392281225146,22.3701577453362,15.565767765303,13.0290227535516,12.6801073969731,9.38695209930312,8.29164035123428,9.06810816874156,7.39516568142283,7.20464005616506,7.05986683734833,8.77269409345689,5.34938841649454,6.62938266258625,6.48455182455861,6.88146525510337,0.532198396686623,3.3725144921507,5.69574796046673
Pitcairn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,-0.326285565126599,,,0.126280165174456,0.116918040453642,,0.400508645980395,0.553500428962832,0.845952119110058,1.54766418782453,2.12998594209278,3.35063399251035,4.72871311450241,7.31915585735778,4.649721016739,0.736098258601834,0.836264357921145,2.43688908544455,3.45894034345243,3.13046010483401,3.42530550462906,3.93066658785631,5.05426541958555,5.94719899580912,6.73716486770874,4.14090855606745,10.8490289140753,6.26949983323553,5.96364660424164,5.981106258859,7.6716454356762,6.50339509538986,7.45954592507345,,,,,,,,,,,,,,,
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,2.7174128785883,2.51427674973351,3.75818747986685,2.21581438597706,2.3165664900978,2.53666048801995,3.58818267736272,3.9258789379372,4.56029458141714,4.8552676352811,5.79938708961467,6.49941639740944,7.54344248219118,9.430465017639,10.9415343231226,20.5872081381095,17.3630975095772,20.2516657613558,25.6284001619722,29.3756169807469,29.7571292277338,28.6910535006735,27.3056162700401,26.2337926246211,27.7816178465918,29.0466537310964,32.2565420068185,35.8161808743363,35.1902458747982,31.6679462221767,40.4977088525302,52.2704066485116,54.0751389188506,59.1382765564549,126.011232394279,124.717111000922,80.1729202957358,36.4575633803466,50.4124643079119,49.200427121109,39.6945350802584,36.0507453735192,41.7323166035331,37.8466173372143,54.3983093692267,62.7490904696477,63.8750203094751,74.410966815306,93.312816395531,90.5406945309867,97.1573337926705
St. Barthélemy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,0.226757369614512,82.1917808219178,36.697247706422,59.122401847575,46.6424308937513,46.8004474579367,40.5164125806895,139.864864864865,84.4692737430168,70.9644512452044,63.3166278861643,82.6692314738481,104.098437353794,129.335400976349,175.470334294374,332.996784257975,318.720450706297,193.218322427127,179.665071770335,194.059701783793,260.268914820295,114.118458178046,95.1219512195122,167.115243454857,177.466863033873,164.465487166708,110.50638902035,88.0639479745292,219.687276354883,601.58424320274,3.4253907086277,0.824011700966154,50.840908628719,103.591576157877,68.1795659498563,915.815427967594,99.1266038027516,217.930613335369
St. Lucia,,,,,,,,,,,,,,0.852272727272727,69.7196261682243,81.4575645756458,65.4826958105647,39.5327942497754,32.9192546583851,18.6678352322524,74.7186147186147,97.7853492333901,68.3417085427136,56.8951279933939,45.9723352318958,55.9294871794872,92.0284135753749,83.3463035019455,137.730061349693,141.225416036309,91.7971662938106,170,197.738259290855,183.191811762015,192.796921977167,331.552493519531,262.338333491997,170.112116312322,40.1442560808676,166.750161024834,70.3864201646196,104.625167039272,209.007559714201,96.065247167227,-131.253309036286,63.8349662264955,110.886066820124,115.481947035132,112.075899278464,237.686372338574,236.494252873563
St. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,,,,,,,,,,,,,,1.2833263819821,38.7072211176446,62.5581906246404,45.7514310260949,40.4667506735921,45.0349934070392,57.2639869799777,96.5654554504729,90.2127995578191,74.2154990943359,51.1101394354564,38.1984971399358,52.5851995172506,118.052186486307,126.064317372117,159.207251209318,142.969275622337,143.044607209001,147.83536726834,167.948124131542,126.699428973355,87.0578874816124,440.75605762025,243.593184573666,54.640254123487,189.97840733224,151.387330929183,57.2800326255202,75.1942363432635,42.2561257512714,59.8039758569134,97.8206805077096,70.7093926716013,43.4271653904772,603.79607555474,246.020260492041,281.507106315606,154.116323525377
St.-Pierre-et-Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,,0.264783759929391,0.771195009511405,1.41531032760271,1.69999190480045,1.81200809888837,3.22283609576427,5.83565886833108,7.96457590460046,3.64851233697946,10.4668642960507,13.4921952839588,20.9799767648466,23.1338992796023,36.8743924105796,86.3186875303412,73.3217180116681,131.329746449706,129.528448719368,192.069754034113,159.08035299582,159.883720930233,144.900565356059,170.187417532443,128.148588448092,121.527667140372,144.60645841136,218.712489734032,188.269142580738,192.699034944256,294.777692364917,350.268301087973,299.896208559741,317.305596590221,289.628109587068,256.750090635159,190.328824668028,159.577564826566,206.807534732026,131.415946885579,153.725028179146,241.098820681697,212.171126350231,184.044970163168,172.121158158921,241.626303145303,260.391887855017,206.700243274105,221.716196667932,423.846360491445,805.545086601013
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,1.7120356103407,15.6433926026888,,,,,16.0698584033231,5.61822671023256,3.01524854262987,,,,,,,10.2284350494374,137.953084109936,34.9272731450631,44.3503454423891,31.9471518301928,40.3430212909767,62.0340980759091,99.89644880307,115.612707413989,109.618347579466,117.571158956977,116.435837725211,158.719917414027,219.990995047276,391.656398521387,466.081624568323,430.420548130147,467.000455166136,377.546959890204,397.886650516384,657.286903505686,363.221174108614,250.540735400144,206.569590247206,198.736233977252,247.429260336146,267.447535383114,177.82534422788,256.55574919953,223.736120443614,212.551270459043,147.964122088146,324.667484319495,296.086379901409,187.736516629234,298.070702612502
Saudi Arabia,1.98197565114457,-0.045556600959662,-2.37709271125397,-0.566808458395251,-0.093024060781489,0.073114181581786,0.064546879894595,0.083705759073023,0.093822589364609,0.245517012794505,0.252952001837887,0.316818570942562,0.353339701898543,0.412226548839333,0.518221143480075,0.407099710019745,0.229497611677664,0.815801626310907,0.708145900163403,1.16415079539274,1.30898665762041,2.43658276163669,4.16480550609936,3.57952622516192,2.79857484768497,2.0785933701797,2.17714155741223,1.4734647112804,1.24354392338706,0.872418337220648,0.908355651350795,0.827246264554195,2.89777082245554,1.64425680949698,0.922840744456512,0.918783388028615,0.749475673100216,0.072552767548977,0.861520610361647,1.13131861236698,1.09551996191023,0.63389753276056,0.798115013545125,0.617433998924796,0.871896405266754,1.04446066480441,0.979860993612919,-5.13915838723823,,,
Senegal,0.04265366145592,0.076659118937581,3.99124288982149,3.38020367692388,16.8843025645863,13.5586179111853,12.1364934724822,12.9041748911655,12.8085813071726,13.9237711339354,10.3777972264843,12.5832244158042,11.027247596712,17.3817700598346,29.6995521421038,29.1273537593281,24.0320019543178,23.7779978524509,41.2296805582557,57.552179866473,48.2280428586996,71.025650250027,49.8065625247178,55.5243335481075,59.7971368623927,46.6080856556749,90.3739578211252,100.399099381248,87.959293069805,101.146667577398,112.093049396864,84.1002968947407,86.1703586351056,62.3013286031222,78.0399207185434,77.9460218362135,66.7934455643545,48.0261713357832,55.4543052872119,57.7379606449339,45.3593792966908,44.2737001248406,44.207465205203,44.3563751874644,101.088560250918,64.2003225192855,77.446278269606,75.8532212847072,90.6506193241557,83.938327552178,74.6099641233908
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36358056965982,12.2832620010119,9.01687614606059,12.727411708824,14.3014861097989,93.8146393010133,150.90710299925,173.811107529047,277.950851136482,176.480708542948,155.123361333548,143.313144111852,212.859112557678,113.914651594191,132.397379616205,83.8759989165129,90.4993200242037
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,26.378896882494,23.316023517474,11.1256829807022,14.1669647632169,20.2929087078167,32.6315789473684,19.0970111740103,44.880137974367,48.1089656337711,24.6347186829706,75,141.150621938089,155.526764872068,139.48048320648,145.896560877692,125.503355704698,121.903004744333,176.377983363135,261.054551949377,395.16555125044,333.850931677019,258.416078888573,275.159489128859,230.988509555698,224.65759492024,327.00296735905,420.465133557877,353.316331546638,299.357216002641,281.89496877088,508,321.390777635097,266.408067969093,266.533140284544,171.93191374097,170.376075640072,247.327165421307,220.515009247404,303.756690256957,160.676532769556,284.724704490269,162.927021501933,688.769414575866,122.584541062802,125.575757575758,201.809408926417,161.229314420804,129.831947596815,143.980863885183,260.716167609796,647.674082635077
Sierra Leone,3.07236517254622,6.73708578960941,3.36589094690484,4.26566509953945,4.31112063424041,7.38210126962029,4.23255004928312,3.04787731012009,4.28922058506088,3.45912344790976,2.55676263717533,3.94278753942788,3.79389903839537,5.14169233252434,3.69822882790873,5.84453741347414,4.47781912297435,8.52936016302954,12.9850310438366,17.1077106896037,28.6423567194254,18.4463585464517,24.7668057546241,19.2076204455634,16.7703653078452,18.0188932897415,24.8617205882191,17.6170233662419,26.3694133506844,25.0927243053275,14.8986567348986,25.8479359445747,33.4359160438371,52.3128025367161,69.9170844118592,54.4510606118517,46.8218862304098,30.1429779279405,26.9190544059306,18.2783633628415,43.6000448937575,77.7954622024466,85.0335644204936,71.2639692855421,75.9854236577605,65.9463057164784,71.4180596632781,100.356151345794,67.3915371510527,78.1036967445293,79.5649144717646
Singapore,-0.139732685297691,0.005875440658049,0.582857142857143,0.345403899721448,0.244299674267101,1.20826709062003,0.961737331954498,3.48331648129424,2.29125248508946,7.48898678414097,13.8072289156626,14.6332229058211,13.8475836431227,11.5549475604195,9.47085201793722,5.42200618647813,5.3554295682512,5.63010752688172,2.81648258283772,2.31543624161074,5.75393537696769,8.5748124753257,7.71061579146203,5.35248041775457,14.6998535871157,8.49780701754386,10.7208196121478,8.38558558558559,7.6914968376669,32.3541453428864,-1.01739415818838,2.47838984402411,6.1720370198409,7.13444997736532,4.931266452179,4.72691161866932,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58479444668145,16.0195592434666,26.4037083792324,41.3350309861875,48.6516317582061,20.0643006334687,15.6577384779468,30.5743052151288,63.0804293043382,26.4523471695086,,,,,,,,
Solomon Islands,15.5860877225676,16.5298771361371,18.4398748323648,22.8556375948122,21.8810153994225,30.8666749366978,37.6054333123234,41.2362631698316,44.5892985683436,48.0877844118122,51.2929313099042,42.5731782955072,72.8880738630099,64.9989381084918,64.7078456917064,115.712514074897,99.4118383181079,80.7963660964531,123.982373590261,118.6550026844,194.254804022073,131.274685210816,116.017429158312,108.558095388753,74.1751607128482,77.5118834197469,108.484005563282,199.535751033323,199.155017128493,164.14627988253,147.515402533543,114.991629262716,139.132718018862,166.577635327635,138.171200724757,133.808823694459,116.332708270213,110.833415225584,110.078416979835,99.6662701476509,166.979830304454,139.851320223115,60.5868453878322,135.345588102911,265.517520610874,422.451868328349,423.416149068323,495.578964329594,439.633021768998,392.749821130456,632.70698766882
Somalia,7.61551138141191,8.04631571648957,8.05198254240756,10.0758051296271,7.02753403992092,9.04136321177478,15.4320845418932,4.30428711178153,9.26674215624018,9.34130480683253,7.66965288850457,8.38269627218179,8.09302872548817,13.6801109012444,20.966445657796,40.165411558265,22.3732400565712,46.5930828458528,46.9412688062206,44.9787610779214,74.579032315457,57.9563937172832,71.7119247179146,52.2958463882544,54.1444011661008,55.1102322499278,79.484045755191,91.3501277193262,66.3717766518689,63.7955255615878,78.0103917885202,28.3094553611278,99.896383826096,137.282812257152,82.5264009840493,28.8028700796374,13.3030522192321,11.9617436385272,11.6455246643964,16.0848143781836,13.8166703676007,19.6527013579187,19.6014659514373,22.0722868019176,24.6337642895843,28.7349344049942,46.3492411872154,45.0884886493869,85.8381172483205,72.5494547716146,53.3176320498234
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21704300075759,7.65557284736864,9.87142126789366,9.05844407458021,12.1093983444169,12.2430521187316,12.5907764913669,11.0538636363636,9.4712198053794,11.2278286401958,14.2179065043409,13.4810476194129,14.6233556855414,14.9795899708336,16.7330186561274,23.06026464194,21.7870383605889,20.6143869033212
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,1.12065481002425,1.10444531864673,1.25251364550417,1.01965601965602,0.814454737228286,1.33912576137585,2.53780924906023,3.91438092796719,4.50466977985324,4.06953966699314,3.92680198178041,4.39085894405043,4.49576238239639,4.39615002673592,6.00195724179464,10.9224955542383,11.9931471896187,13.2118777793717,22.677237491191,22.0328911000553,26.2378788906218,25.2556071933724,27.2624374835483,30.4268015826685,29.1354226751266,29.5587678323444,33.9033918273702,29.0759176693337,38.1595276823905,36.7197622585438,42.8057596238613,51.4901256732496,36.7043498221049,37.6317579054743,33.5839248784305,30.5359505955007,26.5215968586387,17.8177509694097,22.5883730834753,13.7479009235936,14.4079154015286,18.1598127360749,18.1385761851911,35.0367704584572,26.0550553125804,59.1116880472409,39.6021754456642,30.6876590648236,36.1690656378296,34.3525672371638,28.0743717619716
Sudan,2.3863099328,1.2146828635,0.80760011932,1.2260670227,1.5787092766,2.2617366082,2.8272924667,1.0822962243,2.2985952299,0.61849050054,0.52757979238,0.58605746893,4.0703068112,2.3065092596,12.591919932,17.150681311,14.847055916,16.750795431,20.08614086,35.732007371,33.652758182,30.431472273,35.016446738,43.280065768,26.868726107,47.77303681,38.7296137,36.000284286,36.781429084,28.672576276,32.016101354,31.926119886,19.246049098,15.647250838,13.892768895,7.8640006633,7.0386771917,4.3641233702,6.477860709,7.3634915327,6.5710711583,5.486792643,8.5118121426,16.93236548,26.516887811,47.534360557,52.030385743,52.527348603,61.968384469,55.343775573,47.656429366
Suriname,30.4137931034483,34.6663448127883,29.2357589877118,43.812967240355,36.0348656657325,49.5790148616634,10.6251262282558,11.1275858830494,49.5442264054637,47.8064247701457,67.795335444551,72.526384783103,94.4859492067581,80.089986318186,130.709687621842,144.226152752972,284.518390912143,247.50362720833,179.457860798531,258.724444895285,224.224809910622,263.27125991766,275.224372124871,10.330410890741,13.5876132524879,28.2104322763506,35.5631843616474,57.2906706910542,54.1659785825891,126.856072432095,150.237164835705,105.469345852774,190.292912603742,185.720512186215,139.804046481997,175.995595522114,246.822781831019,170.060965673044,129.524094740644,76.0611529932518,73.5360268696744,48.9828507216469,24.1391950546933,22.3089564502876,48.4352318160069,88.4649124563884,127.190228811696,295.744664167987,197.062124077303,302.080748507774,197.58461104461
Svalbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,24.3140377053734,32.0036703510053,18.5699243802048,17.3573965509863,33.3353378111625,38.8708552865129,26.3968652787748,23.2397019678388,18.6899505391423,22.5785174285859,13.4609128742414,4.49182422575996,18.4441677466352,21.4773100953634,28.5538245574855,27.9677539147119,24.8873785169598,49.9373737704262,76.5592898399039,82.8084130750845,79.7832229836672,56.6672997009718,41.2272456415013,49.1675828013678,42.5227937166803,33.9709921457139,44.8072932612171,56.7238030222296,47.745589739751,35.5638050153838,62.147501526745,59.6303862566157,61.6742901565587,58.5155760885991,61.1814435347584,59.9320666133245,33.5658398264529,28.0883252683687,34.5189124955488,28.718210852492,12.9898781840289,28.801188802414,22.0043278467236,39.5066838134938,24.495765155586,45.8510455316117,34.1396092104307,49.6715034378915,67.7394748906466,53.6938349357792,86.6409096679697
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syria,4.02687032689253,3.4344772757387,5.12672534420686,0.538319188715241,0.903393414761756,0.608000279642942,3.64838094779147,1.01011734225436,0.877356635387726,1.78551671375243,3.42963908544842,3.29036433196498,8.00095043370872,60.356990519765,105.724701373969,109.245270992225,101.539046931393,127.831344808527,109.826486877974,237.967367873337,214.565853440555,196.671471600455,120.836520403411,90.3412073012955,62.6119274460906,57.6442770979537,66.6824760844406,70.4289604197656,16.4560944374733,10.5229079661723,71.6173070750064,42.1971850208937,15.0603712365434,19.2413027384367,53.8779923658965,25.1193800353253,14.8765297620478,13.2393549366794,10.2063613907177,14.6723463868135,9.94087387874336,9.29448117846291,3.70101417692404,6.98337757168282,5.8667698391712,3.79893618966592,1.01744669234125,4.34076896561149,7.98257399412235,10.3837127968942,6.60256182333217
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14530801749078,4.6291656695653,11.6833821019371,11.2684757637734,17.5996794721939,14.455405142417,26.6421088326579,20.0679262443916,20.0135853915407,26.5218921131787,26.7825509811068,23.3732761597317,39.6518920001502,38.9726710923505,36.9737214378615,33.6304775009971,43.1418402323215,60.164607961506,63.4791456505119
Tanzania,1.02834040648232,3.77797790745718,4.40018652822194,2.82223268772413,4.02610041967577,3.30656043674331,2.86007306435854,3.23329544630118,3.16655888583425,2.89403355091925,3.74654811491737,4.425226138668,4.21652446008183,6.68426980075603,10.4821464251364,18.3546240797497,16.1447344365518,19.9023575658019,24.0324229797584,32.3635834980068,36.1574242329291,36.1896900304141,34.1226103078187,28.6312522647839,25.8462134015654,21.840610867029,29.3281091871183,38.5491142387743,42.1189520950151,36.7453466320892,45.6513583216973,40.7496554223569,48.9921192051472,33.5471642552892,33.1531312569409,29.0895603794477,28.1715763052878,29.8739097474238,30.9188357867478,29.8777265202702,31.2566827567447,36.4930359426175,35.438225427457,46.9005333519117,46.9053519170351,38.6049566964806,47.1723385528598,68.7145049142055,55.1594200834411,67.3904114023616,65.9700963573119
Thailand,1.60293498934312,1.04228638271314,1.30578887327272,1.21449251612863,1.03277201228704,1.54406305866719,1.29075001547069,1.72351380318118,2.01354931616767,1.90392873253023,2.00431272620473,1.6498062780102,1.37178697255462,1.5114605082023,1.7149337671572,1.99486114523474,3.87290198439682,2.96400510847461,5.68816973456285,8.41171892598688,8.79795170626875,8.36169177612622,7.83509233918247,8.4625207235886,8.97632082013307,8.74071634507459,8.70420081739397,8.61287850742772,9.60276230715237,12.2009474891282,13.9399213534581,12.3642560855139,12.6716654556664,9.89736408390103,9.75194112844808,14.0326537614981,13.7432116402317,10.2279931818412,11.322505084018,16.2410207343249,11.0304754986337,4.38755740926222,4.53754177699647,-14.4278109759272,0.716465721974394,-2.51370034907691,-3.22609495816682,-4.58711326939518,-9.06003051327927,-1.13177687426457,-0.164925225073021
Timor-Leste,,3.22517841726336,,,,,,0.562944198156358,,,,,,,0.015087849000807,0.377095519803548,0.69010784085193,,0.016427293619803,0.779999457391682,0.861019412543675,0.428255253835454,0.385216399499554,0.728925547544574,,,0.443083685215627,,0.028289103320292,,0.134563241359358,1.22512762832234,0.16361235952935,0.511483411496929,0.273260725186441,0.023451690104677,0.093865865677946,0.510482096917994,2.01297707255276,185.599463678032,278.608679310291,227.759518229442,246.650429738126,187.936743818478,165.540068827873,187.931341385887,206.094205762988,266.024875003585,257.47951361476,194.978519392003,255.141785309785
