Female 40-59 years (%),1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
Sri Lanka,12.296177492649,12.8793309438471,13.3389438249527,13.980293734895,14.6011865524061,15.1078066914498,15.6860086767896,16.3149962321025,17.6395050198459,19.1142447945356,21.8421332200149,25.2658227848101,26.1284722222222,25.0393700787402,24.6627091203454,25.3488782900548,25.2271932890598,25.4389014427255,24.4910388028537,23.4881682734443,23.6109876433461
Sudan,13.5140997830803,13.3783783783784,13.4483937115516,13.5016631387965,13.4495144339497,13.3714939896966,13.3066093077826,13.2932531730127,13.4208769196528,13.4846113719353,13.6827538488151,14.0523385880027,14.5788639119485,15.4417662206087,16.5433811064879,17.8120666974793,19.1549109650137,20.6278997834828,22.093837535014,23.240022172949,24.1214819526157
Suriname,14.8148148148148,13.7096774193548,13.1034482758621,12.5748502994012,12.7659574468085,12.1546961325967,14.4444444444444,15.7608695652174,16,16.2790697674419,18.1818181818182,20.1612903225806,21.9230769230769,24,23.943661971831,24.1496598639456,25.2491694352159,25,26.517571884984,27.0096463022508,26.6025641025641
Swaziland,13.5714285714286,13.75,13.8888888888889,13.7254901960784,13.2478632478632,12.5461254612546,11.98738170347,11.8279569892473,12.035010940919,11.9047619047619,12.8801431127013,13.3217993079585,12.8874388254486,11.6207951070336,10.8225108225108,11.4167812929849,13.6243386243386,16.412213740458,18.5503685503686,19.6428571428571,20.3703703703704
Sweden,26.3770584894946,27.0656052703816,27.3066666666667,26.9628099173554,25.2296995281848,23.4750911300122,22.4236641221374,23.0132450331126,24.3823597321635,25.2631578947368,26.3334077214907,26.2674825174825,25.7264957264957,25.7071024512885,25.1897435897436,24.3319268635724,24.1004349545275,24.4288224956063,23.996138996139,23.8077069820679,23.3785822021116
Switzerland,26.7570900123305,26.4114462490333,24.8816029143898,23.4354194407457,22.7215189873418,22.7692307692308,23.7141977209732,24.4196563159481,25.1963922025022,25.5691282620766,26.8498367791077,28.2557221783741,29.3724279835391,29.4858870967742,28.4233900814212,26.7408123791103,25.3380782918149,24.9883341110593,24.9366797144831,24.3980009086779,23.7657091561939
Syria,14.075382803298,13.2679401135777,12.6162018592297,12.1794871794872,11.9707099649793,11.7283950617284,11.2457912457912,10.6057781919851,10.288522511097,10.9284332688588,11.945225577699,13.2488114104596,14.8999192173054,16.6542319489348,18.7923076923077,21.4387363028319,23.5039893617021,24.3723783885306,24.553067648631,24.6692783739283,25.4047254430103
Tajikistan,19.2648922686946,19.5201744820065,16.9953051643192,14.8553557466771,14.6782841823056,15.0315547905909,15.187969924812,12.9242819843342,11.2443778110945,10.9456182888812,11.7283950617284,14.5498635950288,16.2758235622557,17.1159715157681,17.2937602243515,18.1620682163806,20.8521097910692,23.4088246778602,25.3846153846154,26.1896113330912,25.8480565371025
Tanzania,12.6372223640541,12.7350044762757,12.7895658944909,12.7648839556004,12.7277986693665,12.6604146100691,12.5529212531753,12.5147365557269,12.5748968951833,12.5669332980763,12.5588697017268,12.2142857142857,11.7347390803579,11.6938423172837,12.1174454933315,12.7867194240324,13.6264554202775,14.4249185979697,15.2252820100415,16.3636363636364,17.9029682251225
Thailand,13.9811118683672,13.9652555236971,13.5719991286036,13.2847079359142,13.483327937844,14.0965399401965,14.7416606620608,16.0584217081179,17.6578096443132,19.4246025214787,22.7104955992303,25.8399784965505,28.4390426975375,29.4616529529052,28.9836371623106,27.9037782152585,26.6831722705854,25.9079135169424,25.3417066863687,24.902054214316,24.6833248886637
Timor-Leste,14.8148148148148,14.1592920353982,14.1129032258065,13.9705882352941,14.7157190635452,15.0602409638554,11.9718309859155,12.7329192546584,13.4078212290503,13.8349514563107,14.0350877192982,13.9917695473251,13.5652173913043,12.9032258064516,11.6981132075472,12.2004357298475,13.1351869606903,14.7863247863248,16.8073676132003,17.4757281553398,18.4858044164038
Togo,14.5616641901932,14.7945205479452,14.5545796737767,14.4009216589862,14.1804788213628,13.5265700483092,13.0496453900709,12.5812167749557,12.4370594159114,12.5836680053548,12.7499056959638,13.0779392338177,13.5514018691589,14.2819911389106,15.4135338345865,16.8520102651839,18.3068159497152,19.7090909090909,20.8509916935074,21.9127943984723,22.816265060241
Tonga,13.0434782608696,14.8148148148148,12.5,12.5,11.1111111111111,13.0434782608696,14.5833333333333,15.5555555555556,15.2173913043478,16.6666666666667,16.6666666666667,14,17.6470588235294,18,18.5185185185185,16.0714285714286,16.0714285714286,17.2413793103448,18.3333333333333,19.672131147541,23.728813559322
Trinidad and Tobago,15.6739811912226,15.8333333333333,14.8936170212766,15.0110375275938,14.8373983739837,14.7637795275591,14.760147601476,15.0337837837838,15.8576051779935,17.8571428571429,20.6636500754148,24.2603550295858,25.9420289855072,26.8188302425107,27.1328671328671,28.4327323162275,30.1388888888889,30.0140252454418,28.1650071123755,25,22.7678571428571
Tunisia,15.2628603730921,15.4676258992806,14.6960268070847,14.1596823996471,14.6604938271605,14.6690518783542,15.1962323390895,14.5620337109699,14.2329475498646,15.4228855721393,17.385732592909,20.203873598369,22.818922062815,24.6031746031746,26.2842012356575,27.9864061172472,29.5176742649488,29.8608864445163,28.4598214285714,26.2352012628256,24.1829038340666
Turkey,16.3925285754112,16.2411289664736,14.8076231571377,14.1033822590938,14.7133149884877,14.769627535585,15.4991243432574,15.4589181517111,15.6469444344413,16.1009688262044,17.4436226964112,19.4709024617733,21.4842920823604,23.7454837414693,25.6515611189413,27.0239948713252,27.4257688229056,27.3826885133396,27.0853839870992,26.3356108001317,26.0743061772605
Turkmenistan,19.57928802589,20.6647398843931,18.450184501845,16.4241164241164,16.0071942446043,15.1681000781861,15.2099105299381,13.2236441194394,12.1097954790097,12.9367327667611,14.9934239368698,18.3041174072564,20.2589489718203,21.5665236051502,22.3537368955022,23.49709114415,25.9606373008435,27.9041552926903,28.0509478672986,27.8488372093023,26.8987341772152
Uganda,12.8046421663443,12.795408507765,12.9249706916764,13.0424001983635,13.0526315789474,12.9450429067007,12.0635419943378,11.5865966895438,11.1972147349506,10.9559103002661,10.465306122449,9.49195065858248,9.00628483339262,9.26449787835926,10.0212295827737,11.1561866125761,12.4072914263111,13.6787898294174,14.9897600168041,16.3935597580146,18.018962729934
Ukraine,23.0212785945794,26.087341660023,25.3138514506445,25.3150378045365,26.5629824019759,25.0205546004933,28.1105143109411,26.1005489112654,24.2254841850903,25.7285808195165,25.699367329827,28.03357219209,28.5405096373734,28.2948341033179,27.7290216592452,28.33206737858,29.8651341706447,29.4987239370155,27.2672702716222,23.9902398504828,21.6500404421677
United Arab Emirates,14.7058823529412,15.3846153846154,13.953488372093,13.1147540983607,13.0952380952381,11.1111111111111,8.86075949367089,9.87903225806452,11.0248447204969,10.8140947752126,11.5019011406844,13.4762633996937,16.1394448030988,21.3218390804598,27.3155416012559,30.7729468599034,30.4697986577181,27.7593360995851,24.4091437427354,23.1133795114838,23.6231382057499
United Kingdom,26.7588325652842,27.2768481093945,26.4649446494465,25.746855345912,24.2678116382169,22.9111819315505,22.5235196458218,21.9492895723673,23.0659415363698,23.8995608300647,25.1596888962436,26.7080341769273,26.967504442752,27.1040218470705,26.279055653335,25.068306010929,24.3553509513126,24.3054958286746,24.3570903747245,23.8812212463404,23.4309623430962
United States,22.4380238535362,22.583638810264,22.7892891297418,22.837979542172,22.322006093274,21.28928673938,20.3968620212275,20.1755887603629,21.3857787497497,23.5542527100959,25.9884996957411,27.5751834417381,27.3424143140461,26.2581222056632,24.7583092837922,23.7789117532864,23.7055460447689,24.0451229553333,24.2048174860699,24.2216568451962,24.2324328332386
Uruguay,20.253164556962,21.2224108658744,21.2765957446808,21.9096965210955,22.7498228206945,23.1468531468531,23.0976430976431,22.4595469255663,21.5980024968789,21.179302045728,21.7492711370262,22.6480836236934,23.0945558739255,23.7020316027088,24.153248195447,24.0547945205479,24.4034707158351,24.8788368336026,24.9062667380825,25.2141327623126,25.0670960815888
Uzbekistan,22.2051597051597,22.2340425531915,18.8009049773756,15.9414782443473,15.185546875,14.7633094535749,15.3058707449433,13.3948940793047,11.9733924611973,12.4426357260369,14.1102817240549,17.5834970530452,19.8726661420702,21.3090418353576,21.9703241418837,23.1091162734276,25.5972895613061,27.9040691066151,28.7209172882111,28.0214665133344,26.4258246222174
Vanuatu,14.2857142857143,15.3846153846154,12.9032258064516,10.8108108108108,10.5263157894737,10.6382978723404,11.1111111111111,11.2903225806452,10.958904109589,13.0952380952381,12.9032258064516,14.018691588785,15.5737704918033,16.4179104477612,17.1052631578947,18.452380952381,19.4444444444444,20.3045685279188,21.9047619047619,23.1111111111111,23.5294117647059
Venezuela,15.035799522673,14.1737426518615,13.6938391175679,13.2231404958678,13.2339059845195,13.1775552376411,13.0883733404854,13.6024265048997,14.5383907575912,16.0127737226277,17.6426921807984,19.4494584837545,20.687033453138,21.3745836535998,22.3619595161097,23.139048909974,24.1438539989265,24.9910030332631,25.2975600079349,25.4456972149947,25.3883815083326
Vietnam,20.2224322163262,19.7044008483563,18.4148218302356,16.9898092500653,15.9972170686456,15.4085055281792,14.4632315428905,13.2701421800948,13.1075627303036,14.0113779012313,16.095190630451,19.409727098254,24.035984007108,26.125153478132,26.6653156348161,26.2873737964371,26.4487622500425,27.0981534038554,26.9393077717204,26.6948545220009,25.61830209875
Virgin Islands (U.S.),23.0769230769231,26.6666666666667,23.5294117647059,17.3913043478261,16.1290322580645,15.5555555555556,16.9811320754717,20.7547169811321,24.0740740740741,26.3157894736842,27.2727272727273,28.0701754385965,27.1186440677966,26.3157894736842,23.2142857142857,22.2222222222222,20.3703703703704,21.5686274509804,21.7391304347826,23.2558139534884,22.5
West Bank and Gaza,13.2505175983437,11.9760479041916,11.9771863117871,12.0689655172414,12.5468164794008,12.7035830618893,12.9213483146067,11.9953863898501,11.2274024738344,10.8780108780109,11.1684958037444,11.8854673149649,12.5519150899862,13.3760512615138,14.0350877192982,14.6189735614308,15.919844141386,17.2162094135414,19.1244239631336,21.0459183673469,22.4267616785432
Western Sahara,0,0,6.25,13.6363636363636,12.1212121212121,11.4285714285714,11.5942028985507,12.9411764705882,11.5384615384615,12.8,14.0939597315436,16.0975609756098,19.1235059760956,22.2972972972973,24.5614035087719,26.5582655826558,28.1725888324873,28.2973621103118,27.3781902552204,25.5555555555556,24.5689655172414
"Yemen, Rep.",14.365933551708,13.663535439795,13.0754352030948,12.5,11.838396492327,11.1888111888112,10.5714285714286,10.0594059405941,9.77566726707057,10.9440376569038,11.2931995540691,11.7669715936447,12.0216756982076,12.3247875662721,13.0831578275576,14.4983524599477,16.4882446345336,18.6525352507237,20.3925610960787,21.587782606962,22.7714627580018
Zambia,12.999150382328,13.3433283358321,13.3333333333333,13.1948343627176,12.9745314752523,12.7331711273317,12.469858766793,12.290994426518,12.2926093514329,12.273422144573,12.2363670910127,11.6219884628436,10.6158711037494,10.1828373148272,10.5705492424242,11.2161444503452,12.2727709916322,13.4563021519543,14.7980613893376,16.3825332735158,18.1001462497388
Zimbabwe,14.5348837209302,13.8767890479154,13.563829787234,13.0022573363431,12.6339969372129,12.0271580989331,11.2021857923497,10.9610623452622,10.6674272675414,11.5177065767285,12.4489154353977,12.2414061284803,10.7996323529412,9.31789649881434,10.126742712294,13.3278145695364,17.686318131257,21.7249368155013,23.6863136863137,23.6919570790998,23.2176827611197
